customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2150-OEGBV,0.0,0.375,0.5,0.01840796019900498,0.06275098084468037,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
8429-XIBUM,0.0,0.3055555555555555,0.0,0.8268656716417909,0.26520886222017076,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
1855-CFULU,1.0,0.05555555555555555,0.0,0.01791044776119402,0.008383337179783061,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
4878-BUNFV,0.0,0.5833333333333333,1.0,0.024378109452736302,0.09347449803831065,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1872-EBWSC,0.0,0.40277777777777773,0.5,0.020895522388059695,0.06906877452111702,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
2608-BHKFN,0.0,0.05555555555555555,0.0,0.5154228855721392,0.0286291253173321,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
7026-YMSBE,0.0,0.41666666666666663,0.5,0.014427860696517386,0.06995730440803138,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
7341-LXCAF,0.0,0.05555555555555555,0.0,0.5611940298507463,0.03261020078467575,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6997-UVGOX,0.0,0.986111111111111,1.0,0.6686567164179105,0.6936418186014308,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
9674-EHPPG,0.0,0.6388888888888888,1.0,0.22039800995024872,0.21046618970690054,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
9462-MJUAW,0.0,0.05555555555555555,0.0,0.31990049751243776,0.02167089776136626,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
8128-YVJRG,0.0,0.09722222222222221,0.0,0.6109452736318408,0.06760904684975769,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
5440-VHLUL,0.0,0.9583333333333333,0.5,0.8651741293532339,0.8501327025155782,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
5781-BKHOP,0.0,1.0,1.0,0.8199004975124379,0.8441322409416109,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False
4283-FUTGF,1.0,0.2638888888888889,0.0,0.6129353233830845,0.16766097392107085,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5213-TWWJU,0.0,0.38888888888888884,0.0,0.7238805970149254,0.30087122086314333,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
1569-TTNYJ,0.0,0.06944444444444445,0.0,0.6019900497512437,0.04538426032771752,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
8628-MFKAX,1.0,1.0,1.0,0.9800995024875622,0.9529483037156704,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
2397-BRLOM,1.0,0.1111111111111111,0.0,0.618905472636816,0.06515693514885762,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
7629-WIXZF,0.0,0.09722222222222221,0.5,0.40646766169154225,0.040439649203784914,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
5445-GLVOT,0.0,0.3055555555555555,0.0,0.3139303482587064,0.11888414493422571,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3976-HXHCE,0.0,1.0,1.0,0.010447761194029848,0.16108931456265868,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
2466-NEJOJ,0.0,0.1111111111111111,0.0,0.013930348258706454,0.01741864758827602,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
0254-KCJGT,0.0,0.7222222222222222,0.5,0.6283582089552239,0.5003057927532887,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
5472-CVMDX,0.0,0.9444444444444444,1.0,0.20547263681592037,0.31160858527579044,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
6461-SZMCV,0.0,0.986111111111111,1.0,0.6935323383084577,0.73235056542811,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
8150-QUDFX,0.0,0.027777777777777776,0.0,0.015920398009950265,0.0037849065312716363,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
9508-ILZDG,1.0,0.4722222222222222,0.0,0.7771144278606964,0.365964689591507,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
2346-DJQTB,0.0,0.4861111111111111,0.0,0.05870646766169152,0.09158781444726519,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1697-LYYYX,0.0,0.8472222222222222,0.5,0.008457711442786064,0.12981767828294485,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
1942-OQFRW,0.0,0.013888888888888888,0.0,0.2562189054726368,0.002907915993537964,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
4749-VFKVB,0.0,0.013888888888888888,0.0,0.3169154228855721,0.003611816293561043,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
9640-ZSLDC,0.0,0.736111111111111,0.5,0.42139303482587065,0.3782829448419109,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
4231-LZUYM,0.0,1.0,1.0,0.07363184079601987,0.21557812139395338,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
7598-UAASY,0.0,0.027777777777777776,0.0,0.5786069651741294,0.015347334410339256,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
7938-OUHIO,0.0,0.041666666666666664,0.0,0.800497512437811,0.031715901223171014,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
8510-AWCXC,1.0,0.18055555555555555,0.0,0.8213930348258706,0.14877682898684513,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
6128-AQBMT,1.0,0.5694444444444444,0.0,0.35522388059701493,0.25347334410339256,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
3594-BDSOA,0.0,0.3333333333333333,0.5,0.021393034825870627,0.05354258019847681,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
0431-APWVY,0.0,0.38888888888888884,0.5,0.7149253731343282,0.2977325178859912,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
5133-VRSAB,0.0,0.1111111111111111,0.0,0.11044776119402988,0.02280752365566582,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
6838-YAUVY,0.0,0.75,1.0,0.7646766169154228,0.5822813293330257,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
